userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
722623,0,0.430291508238276,0.738403451995685,0.579194001874414,0.175882536707279,0.244923461418307,1,1,0,0,0,0,0,1,1,0,1,1
139956067,0,0.485436893203883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18989002,0,0.027174498330761,3.32658959537572,0.64472049689441,0.340372670807453,0.014906832298137,1,0,0,0,0,0,0,1,1,1,1,1
359219562,0,1.36129032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147474106,0,0.700692041522491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902817020,0,2.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18581153,0,4.40816326530612,0.157894736842105,0.549586776859504,0.177685950413223,0.272727272727273,1,1,0,0,0,0,0,0,1,1,1,1
275931291,0,0.92436974789916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578481944,0,1.23983459682977,0.828019323671498,0.348602222970697,0.438868305826878,0.212529471202425,1,0,1,1,0,0,0,0,0,1,1,1
208388521,0,1.84736355226642,0.332967032967033,0.297969875573019,0.663719711853307,0.038310412573674,0,1,1,1,0,0,0,0,0,0,1,1
457808323,0,0.686025408348457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200425967,0,0.307098765432099,0.714285714285714,0.5,0.071428571428572,0.428571428571429,0,0,1,1,0,1,0,0,0,0,0,0
2785200258,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553317912,0,0.972972972972973,0.189705031810295,0.546978804175894,0.350521986713065,0.102499209111041,0,1,1,1,0,0,0,0,0,0,0,0
2444483352,0,1.16216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170554164,0,1.28409090909091,0.28448275862069,0.214549938347719,0.587546239210851,0.19790382244143,1,0,1,1,0,0,0,0,1,1,1,0
563333511,0,0.138915318744053,0.274779195289499,0.315871047737136,0.223186608803472,0.460942343459393,1,1,1,0,0,0,0,0,0,0,1,1
620078665,0,2.09302325581395,0.476923076923077,0.1625,0.5975,0.24,0,0,0,1,1,1,1,1,1,1,1,0
836742500,0,0.94822256568779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243809497,0,1.28275862068966,1.71875,0.131147540983607,0.75,0.118852459016393,1,1,1,0,0,0,0,0,0,0,0,1
18576332,0,1.00943396226415,0.889928453494771,0.563935443823712,0.018621973929237,0.417442582247052,1,1,1,1,1,1,0,0,0,0,0,1
528006498,0,2.56455696202532,1.22875816993464,0.218884120171674,0.57033857892227,0.210777300906056,1,1,1,1,0,0,0,0,1,1,0,0
798613004,0,3.20689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413675359,0,0.789156626506024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985768968,0,0.585836909871245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010585944,0,1.70588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428628035,0,1.78181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19300510,0,0.744827586206897,0.212,0.143348623853211,0.258600917431193,0.598050458715596,0,0,0,0,0,0,0,1,1,1,1,1
14247395,0,0.667679837892604,1.73263888888889,0.267575100650356,0.31310003096934,0.419324868380303,0,0,0,0,0,1,1,1,1,0,0,1
763095612,0,6.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382912776,0,0.6640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747385746,0,1.22777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33651270,0,0.635062611806798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311456667,0,1.01779359430605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304261771,0,0.817365269461078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093553114,0,3.15555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282506597,0,1.27586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193609769,0,0.366161616161616,1.57654320987654,0.519730510105871,0.137311517484761,0.342957972409368,0,0,0,0,0,1,1,1,1,0,0,0
367414177,0,0.693877551020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403783820,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224804969,0,0.738805970149254,0.088770053475936,0.693620178041543,0.086053412462908,0.220326409495549,0,0,0,0,0,0,1,1,1,0,0,0
468308770,0,1.22178988326848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877304734,0,0.617886178861789,0.287128712871287,0.444793960364895,0.50550487574709,0.049701163888015,1,1,1,0,0,0,0,0,1,1,0,0
16484437,0,0.673584905660377,0.588876772082879,0.284341085271318,0.055813953488372,0.65984496124031,1,0,0,0,0,0,1,1,0,1,1,1
35377886,0,0.909667194928685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183434100,0,0.942307692307692,1.22870813397129,0.325545171339564,0.210903426791277,0.463551401869159,1,1,1,0,0,0,0,0,1,1,1,1
568015457,0,1.28985507246377,0.831298557158713,0.278516228748068,0.116537867078825,0.604945904173107,0,0,1,1,1,1,1,1,0,0,0,0
57549666,0,1.22105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30059111,0,1.34666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708043502,0,0.973053892215569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153690249,0,0.042411854879918,1.79230769230769,0.475416497358797,0.377895164567249,0.146688338073954,0,0,0,1,0,1,1,1,1,1,1,0
2828821663,0,7.36538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44850701,0,0.514285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528172522,0,1.1958041958042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032838123,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508074020,0,2.57281553398058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259016411,0,0.639344262295082,0.481255448997384,0.516899504281208,0.229833258224425,0.253267237494367,0,0,0,0,0,0,0,0,1,1,1,1
1561409924,0,0.80379746835443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764731350,0,0.663294797687861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694552757,0,0.69281045751634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113231814,0,0.295100864553314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250399342,0,2.96276595744681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16944013,0,1.19712525667351,0.687145557655955,0.329595015576324,0.11183800623053,0.558566978193146,1,0,0,0,0,0,0,0,1,1,1,1
368801289,0,1.47800237812128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107989989,0,0.636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45449023,0,1.03680981595092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705146012,0,0.724489795918367,10.5448392554992,0.191076624636275,0.647268024571613,0.161655350792111,0,0,0,1,1,0,0,0,0,1,1,1
2159485357,0,0.946564885496183,2.74565217391304,0.144654088050314,0.223270440251572,0.632075471698113,1,1,1,1,1,0,0,0,0,0,0,1
1353072290,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333005444,0,0.989583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323494341,0,0.673913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492728332,0,3.125,0.266666666666667,0.625,0,0.375,1,0,1,0,0,0,0,0,1,0,1,0
630413999,0,2.26837060702875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589834497,0,0.613132911392405,2.99785714285714,0.43424317617866,0.258374689826303,0.307382133995037,0,1,1,1,1,0,0,0,0,0,0,0
227133540,0,0.98015873015873,1.2390243902439,0.390104662226451,0.449096098953378,0.160799238820171,1,1,1,1,0,0,0,0,0,1,0,0
1226238145,0,0.503937007874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469595996,0,0.20703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983156296,0,1.47368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250549433,0,0.421815408085431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367477707,0,0.304843304843305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42244063,0,1.73565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578395316,0,1.91803278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94735361,0,0.561525129982669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670962238,0,0.789915966386555,0.136567164179104,0.417185554171856,0.001556662515567,0.581257783312578,0,0,1,1,0,0,0,0,1,1,1,1
14391111,0,1.09971941388679,0.171378708551483,0.882896764252696,0.077349768875193,0.039753466872111,1,0,1,0,0,0,0,0,1,1,0,1
236449587,0,0.334267040149393,2.68341362697867,0.456344221105528,0.199748743718593,0.343907035175879,1,1,1,0,0,0,0,1,1,1,1,1
2654027174,0,0.935897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421391363,0,1.48237885462555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228978063,0,0.675603217158177,1.63682719546742,0.551217988757027,0.237663960024984,0.211118051217989,1,1,1,0,0,0,0,1,1,1,1,1
2402922414,0,2.39080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333119788,0,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450939144,0,1.87650602409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25121744,0,1.3976,0.313886606409203,0.758728179551122,0.120324189526185,0.120947630922693,0,0,1,0,1,1,0,0,0,1,1,0
2448332095,0,1.24874371859296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423000125,0,1.02872062663185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540416380,0,2.32352941176471,0.034969325153374,0.656199677938808,0.297504025764895,0.046296296296296,1,1,1,1,0,0,0,0,1,0,0,1
525965404,0,0.864035087719298,6.05015673981191,0.448874296435272,0.172138836772983,0.378986866791745,1,1,1,1,0,0,0,0,0,0,1,0
471512676,0,0.898701298701299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43897661,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506892551,0,3.6875,0.68421052631579,0.333333333333333,0.017543859649123,0.649122807017544,0,0,1,0,0,0,0,1,0,1,1,0
889661521,0,1.25587467362924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190114317,0,1.26086956521739,0.494750656167979,0.238125,0.02875,0.733125,1,1,1,1,1,0,0,0,0,0,1,1
161662393,0,6.98795180722892,0.029781601588352,0.84413407821229,0.066480446927374,0.089385474860335,1,1,0,0,0,0,0,1,1,1,1,1
22201064,0,3.95833333333333,0.217161016949153,0.413309982486865,0.189141856392294,0.397548161120841,0,0,0,0,0,0,0,1,1,1,1,1
57572464,0,0.873546511627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771812148,0,0.217522658610272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967352869,0,0.236430542778289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124359379,0,0.526019690576653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280865181,0,2.44918032786885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225683965,0,1.21878862793572,0.339357429718875,0.46833855799373,0.283385579937304,0.248275862068965,1,1,0,0,0,0,1,1,0,0,0,1
1557371234,0,0.053616824589785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144074129,0,1.40723981900453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109139576,0,0.190843155031732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380143624,0,4.56884057971014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706364737,0,0.821337230544392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686842737,0,0.852161785216178,1.71848137535817,0.437206388975885,0.273410585656123,0.289383025367992,1,1,1,1,0,0,0,0,1,0,0,1
270654915,0,0.89799635701275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9272142,0,0.446457990115321,0.632566069906223,0.731296758104738,0.033977556109726,0.234725685785536,1,1,0,0,0,0,0,1,1,1,1,1
602307139,0,1.088,1.45058448459086,0.341189267585207,0.374184191443075,0.284626540971719,1,1,1,1,0,0,0,0,0,0,0,0
3048199577,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868402013,0,1.89423076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546533556,0,0.698630136986301,0.132853717026379,0.64791796146675,0.194841516469857,0.157240522063393,1,1,0,0,0,0,0,1,1,0,1,1
961709562,0,0.67639902676399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210704864,0,0.963235294117647,0.437641723356009,0.281519310564954,0.242259814873923,0.476220874561123,1,1,0,0,0,0,1,1,1,0,0,0
469739735,0,0.536893203883495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621021228,0,1.23837209302326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781727178,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143217021,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528800946,0,0.964194373401535,0.96818970503181,0.564110929853181,0.261337683523654,0.174551386623165,1,1,1,0,0,0,0,0,1,0,1,1
745579297,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697960505,0,0.177215189873418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991390654,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194476539,0,0.822151224707135,0.136554621848739,0.297128589263421,0.118913857677903,0.583957553058677,1,1,1,0,0,0,0,1,0,1,0,0
3061358054,0,1.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424503989,0,1.64147286821705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451144632,0,1.43573667711599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735881390,0,1.28063241106719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198249025,0,0.915584415584416,1.59748427672956,0.394908413536169,0.230363241229432,0.374728345234399,1,1,0,0,0,0,0,1,1,1,0,1
421577024,0,0.868055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59230786,0,0.947257383966245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546312443,0,1.25196850393701,0.498069498069498,0.264555669050051,0.389513108614232,0.345931222335717,0,0,0,0,0,0,1,1,1,1,1,1
80119212,0,0.631852279284478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27372659,0,1.51438240270728,0.601990049751244,0.563375895359701,0.1532232949237,0.283400809716599,1,1,1,1,0,0,0,0,0,1,1,1
872703248,0,0.663333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549052863,0,0.321243523316062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127037804,0,1.58011049723757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424238228,0,0.364435429344151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78989741,0,1.09386281588448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298742535,0,1.01219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165277911,0,0.987341772151899,1.63693820224719,0.450775561886673,0.313390313390313,0.235834124723014,1,1,1,1,0,0,0,0,0,0,0,1
2882736641,0,1.06302521008403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15805367,0,0.090909090909091,1.64035964035964,0.617710583153348,0.031163221228016,0.351126195618636,1,1,0,0,0,0,1,1,1,1,1,0
220467586,0,1.13475177304965,0.131557035803497,0.706055261610817,0.121693121693122,0.172251616696061,1,1,0,0,0,0,0,0,0,0,1,1
232547074,0,1.03186274509804,0.269816272965879,0.599433606041536,0.158590308370044,0.24197608558842,0,0,0,0,0,1,1,1,0,0,0,0
535758794,0,0.795774647887324,0.619221411192214,0.406126482213439,0.322628458498024,0.271245059288538,1,1,1,0,0,0,0,0,1,1,1,1
48552476,0,0.946784922394678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770511,0,0.478616924476797,0.742105263157895,0.177238805970149,0.271766169154229,0.550995024875622,1,1,1,1,1,1,1,1,0,0,0,0
490440829,0,0.66120218579235,0.322654462242563,0.403136531365314,0.416974169741698,0.179889298892989,0,0,1,1,0,0,1,1,1,1,0,0
542231259,0,0.965367965367965,1.09556103575832,0.502789832610043,0.243335399876007,0.253874767513949,1,1,1,0,0,0,0,0,1,1,1,1
1435964180,0,0.987993138936535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69379288,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248453338,0,2.31828703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28088585,0,1.09180868609126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225248989,0,1.01716738197425,1.21883656509695,0.346893017296605,0.359064702114029,0.294042280589366,1,1,1,0,0,0,0,0,0,1,1,1
838827888,0,0.507666098807496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406510798,0,0.693617021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903346739,0,1.38461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468885260,0,0.634686346863469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524913626,0,1.40909090909091,0.086581709145427,0.851851851851852,0.132183908045977,0.015964240102171,0,1,0,0,0,0,1,1,1,1,1,0
428641140,0,0.249122807017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338216625,0,5.93518518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402131078,0,1.15665236051502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304684588,0,0.747072599531616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612129754,0,1.09090909090909,0.624052551793835,0.628852875754687,0.186844613918017,0.184302510327296,1,1,1,0,0,0,0,0,0,0,0,1
96297290,0,0.619940029985008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157158598,0,1.4385593220339,0.70417193426043,0.246494234964163,0.623870364599564,0.129635400436273,1,1,0,0,0,0,1,1,1,1,1,1
42580296,0,0.635838150289017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266560801,0,0.045161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545261627,0,0.582427536231884,0.637535816618911,0.438579956016337,0.225573358466855,0.335846685516808,1,1,1,1,1,0,0,0,0,0,0,1
2461920925,0,0.980952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546896846,0,0.007167262979879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83159701,0,0.336159666057918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101557278,0,17.7391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409593977,0,2.10169491525424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56337417,0,2.35909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26192354,0,1.8125,0,0.946428571428571,0,0.053571428571429,0,1,0,0,0,0,0,0,0,1,1,1
1093261646,0,0.330152671755725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325931652,0,1.62244897959184,0.292072322670376,0.22753164556962,0.742405063291139,0.030063291139241,0,1,0,0,0,1,0,1,1,0,0,0
2242993111,0,0.545454545454545,0.677956371986223,0.543525741029641,0.383151326053042,0.073322932917317,1,1,1,0,0,0,0,0,0,0,0,1
2916170922,0,1.34831460674157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532556025,0,0.653936087295401,0.422971741112124,0.34302689180738,0.303001876172608,0.353971232020012,0,0,0,0,0,0,0,1,1,1,1,1
587271182,0,1.13725490196078,0.305019305019305,0.480519480519481,0.411873840445269,0.107606679035251,0,0,0,0,1,1,1,1,1,0,1,0
547900413,0,0.458412098298677,1.17105970952125,0.582575994985898,0.235662801629583,0.181761203384519,1,1,1,0,0,0,0,0,0,0,0,1
56321548,0,0.295668549905838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79328703,0,1.14659685863874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272060360,0,0.936102236421725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46841328,0,0.822222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463045937,0,0.859649122807017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243850570,0,0.980246913580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190881465,0,1.617004048583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403782011,0,0.755233494363929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398673159,0,0.453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632368135,0,1.1640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64965325,0,1.92212389380531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853487314,0,4.49122807017544,0.041432584269663,0.441140024783147,0.429368029739777,0.129491945477076,0,1,0,0,0,1,1,1,0,0,0,0
20307019,0,0.794575189469485,0.323348017621145,0.366720516962843,0.112116316639742,0.521163166397415,1,1,0,0,0,0,0,0,1,1,0,0
392349274,0,0.300884955752212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319639179,0,3.48936170212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563452765,0,1.73099415204678,0.047430830039526,0.875432525951557,0.110726643598616,0.013840830449827,0,0,0,0,1,0,0,0,0,0,0,0
2379422593,0,0.692686935086278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026783043,0,1.64444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841853914,0,1.13414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899116833,0,3.15068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616602934,0,1.85022026431718,0.183653846153846,0.323282561392602,0.156667702828722,0.520049735778676,1,1,1,0,0,0,0,0,1,1,1,1
98199469,0,1.79032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944581808,0,0.432608695652174,0.717857142857143,0.265486725663717,0.373577749683944,0.360935524652339,0,1,0,0,0,0,0,1,1,1,1,1
259849575,0,1.21560574948665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390147280,0,5.9609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434818530,0,0.677711646086879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380148790,0,0.210204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517160489,0,0.860927152317881,3.68023748939779,0.368552672710222,0.358236949046577,0.273210378243201,1,1,1,0,0,0,0,0,1,1,1,1
2455018318,0,3.23809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297310680,0,9.0253164556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503262878,0,1.00733496332518,0.166295140436915,0.704238618524333,0.184615384615385,0.111145996860283,0,0,1,1,1,0,0,0,0,0,0,0
54546468,0,1.02662721893491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465013390,0,0.730290456431535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245307045,0,0.944444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693274954,0,0.947575631993369,0.046355498721228,0.96573016363075,0.024081506637851,0.010188329731399,0,0,0,1,1,1,0,0,1,1,1,0
215982940,0,1.6490765171504,0.47030303030303,0.511945392491467,0.085634502016755,0.402420105491778,0,0,0,0,0,1,1,1,0,0,0,0
2799937080,0,1.65573770491803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238588883,0,1.4297520661157,0.169117647058824,0.382022471910112,0.469101123595506,0.148876404494382,0,0,0,1,1,1,0,1,1,1,1,0
138637933,0,0.681427627230667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094680927,0,2.44117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079378204,0,1.13680154142582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43476480,0,2.32258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323258441,0,0.400428265524625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438656991,0,2.9672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23132833,0,1.04233870967742,0.353024574669187,0.662699655496398,0.100219229564673,0.237081114938929,0,1,1,1,1,1,0,1,0,0,0,0
72060994,0,1.99122807017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282062985,0,0.97667638483965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042955211,0,1.14598540145985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397983328,0,0.353146853146853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318895588,0,0.962765957446808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149421076,0,0.921550530687586,1.30267558528428,0.373166926677067,0.302964118564743,0.32386895475819,1,1,1,1,0,0,0,0,0,1,0,1
980981264,0,1.80284552845528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587768189,0,3.16949152542373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341396015,0,0.362518445646827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659710504,0,0.468643101482326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027627954,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29267129,0,0.167247386759582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574809536,0,1.63586956521739,0.399421128798842,0.431066749844042,0.331253898939488,0.237679351216469,1,0,0,0,0,0,0,1,1,1,1,1
1852825657,0,0.902985074626866,0.367301231802911,0.283402094573151,0.580133291018724,0.136464614408124,1,1,0,0,0,0,0,0,0,1,1,1
77441233,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949432574,0,0.433510638297872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208147488,0,0.223127035830619,0.411901081916538,0.401115933044017,0.274023558586485,0.324860508369498,0,0,0,0,0,1,0,0,0,1,1,1
632503479,0,1.47142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206329613,0,2.5,0,0.486166007905138,0.466403162055336,0.047430830039526,0,0,1,1,0,0,0,1,1,1,0,0
769339466,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402917643,0,1.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
